Elitism,Run,Generation,Fitness
True,21,93,1.72304
True,21,94,1.72304
True,21,95,1.72304
True,21,96,1.72304
True,21,97,1.72304
True,21,98,1.72304
True,21,99,1.72304
True,21,100,1.72304
True,22,1,1.25362
True,22,2,1.36633
True,22,3,1.36633
True,22,4,1.4285700000000001
True,22,5,1.4285700000000001
True,22,6,1.43229
True,22,7,1.43229
True,22,8,1.4384700000000001
True,22,9,1.4384700000000001
True,22,10,1.441
True,22,11,1.4563300000000001
True,22,12,1.4563300000000001
True,22,13,1.4741
True,22,14,1.5434299999999999
True,22,15,1.55504
True,22,16,1.55504
True,22,17,1.55504
True,22,18,1.55504
True,22,19,1.55504
True,22,20,1.55504
True,22,21,1.56481
True,22,22,1.56481
True,22,23,1.62314
True,22,24,1.62314
True,22,25,1.6381400000000002
True,22,26,1.6381400000000002
True,22,27,1.6381400000000002
True,22,28,1.6381400000000002
True,22,29,1.6381400000000002
True,22,30,1.6381400000000002
True,22,31,1.6381400000000002
True,22,32,1.6381400000000002
True,22,33,1.6381400000000002
True,22,34,1.6381400000000002
True,22,35,1.6381400000000002
True,22,36,1.6381400000000002
True,22,37,1.6381400000000002
True,22,38,1.6381400000000002
True,22,39,1.6381400000000002
True,22,40,1.6381400000000002
True,22,41,1.6381400000000002
True,22,42,1.6381400000000002
True,22,43,1.6381400000000002
True,22,44,1.6381400000000002
True,22,45,1.6381400000000002
True,22,46,1.6381400000000002
True,22,47,1.6381400000000002
True,22,48,1.6381400000000002
True,22,49,1.6381400000000002
True,22,50,1.6381400000000002
True,22,51,1.6381400000000002
True,22,52,1.65029
True,22,53,1.6636199999999999
True,22,54,1.6636199999999999
True,22,55,1.6636199999999999
True,22,56,1.6636199999999999
True,22,57,1.6636199999999999
True,22,58,1.6636199999999999
True,22,59,1.67124
True,22,60,1.67124
True,22,61,1.67124
True,22,62,1.67124
True,22,63,1.6752900000000002
True,22,64,1.6752900000000002
True,22,65,1.6752900000000002
True,22,66,1.6752900000000002
True,22,67,1.6752900000000002
True,22,68,1.6950399999999999
True,22,69,1.6950399999999999
True,22,70,1.6950399999999999
True,22,71,1.6950399999999999
True,22,72,1.6950399999999999
True,22,73,1.6950399999999999
True,22,74,1.6950399999999999
True,22,75,1.6950399999999999
True,22,76,1.6950399999999999
True,22,77,1.6950399999999999
True,22,78,1.6950399999999999
True,22,79,1.6950399999999999
True,22,80,1.6950399999999999
True,22,81,1.6950399999999999
True,22,82,1.6950399999999999
True,22,83,1.6950399999999999
True,22,84,1.6950399999999999
True,22,85,1.6950399999999999
True,22,86,1.6950399999999999
True,22,87,1.6950399999999999
True,22,88,1.6950399999999999
True,22,89,1.6950399999999999
True,22,90,1.6950399999999999
True,22,91,1.6950399999999999
True,22,92,1.6950399999999999
True,22,93,1.6950399999999999
True,22,94,1.6950399999999999
True,22,95,1.6950399999999999
True,22,96,1.6950399999999999
True,22,97,1.6950399999999999
True,22,98,1.6950399999999999
True,22,99,1.6950399999999999
True,22,100,1.6950399999999999
True,23,1,1.31043
True,23,2,1.31043
True,23,3,1.35043
True,23,4,1.35043
True,23,5,1.36424
True,23,6,1.3814700000000002
True,23,7,1.3814700000000002
True,23,8,1.3971900000000002
True,23,9,1.43414
True,23,10,1.44624
True,23,11,1.44624
True,23,12,1.44624
True,23,13,1.45681
True,23,14,1.45681
True,23,15,1.49596
True,23,16,1.49596
True,23,17,1.50753
True,23,18,1.52686
True,23,19,1.52686
True,23,20,1.52686
True,23,21,1.52686
True,23,22,1.52686
True,23,23,1.52686
True,23,24,1.52686
True,23,25,1.52757
True,23,26,1.5584700000000002
True,23,27,1.5584700000000002
True,23,28,1.5584700000000002
True,23,29,1.5584700000000002
True,23,30,1.5584700000000002
True,23,31,1.5584700000000002
True,23,32,1.5584700000000002
True,23,33,1.5584700000000002
True,23,34,1.5584700000000002
True,23,35,1.5584700000000002
True,23,36,1.5584700000000002
True,23,37,1.5584700000000002
True,23,38,1.5584700000000002
True,23,39,1.5584700000000002
True,23,40,1.5584700000000002
True,23,41,1.5584700000000002
True,23,42,1.5584700000000002
True,23,43,1.5584700000000002
True,23,44,1.5584700000000002
True,23,45,1.5584700000000002
True,23,46,1.5584700000000002
True,23,47,1.5584700000000002
True,23,48,1.5584700000000002
True,23,49,1.5584700000000002
True,23,50,1.5584700000000002
True,23,51,1.5584700000000002
True,23,52,1.5584700000000002
True,23,53,1.5584700000000002
True,23,54,1.56871
True,23,55,1.56871
True,23,56,1.5841900000000002
True,23,57,1.5841900000000002
True,23,58,1.5841900000000002
True,23,59,1.5841900000000002
True,23,60,1.5841900000000002
True,23,61,1.5841900000000002
True,23,62,1.5841900000000002
True,23,63,1.5841900000000002
True,23,64,1.5841900000000002
True,23,65,1.5841900000000002
True,23,66,1.5841900000000002
True,23,67,1.5841900000000002
True,23,68,1.5841900000000002
True,23,69,1.5841900000000002
True,23,70,1.5841900000000002
True,23,71,1.5889600000000002
True,23,72,1.5889600000000002
True,23,73,1.5889600000000002
True,23,74,1.5889600000000002
True,23,75,1.5889600000000002
True,23,76,1.5889600000000002
True,23,77,1.5889600000000002
True,23,78,1.5889600000000002
True,23,79,1.5889600000000002
True,23,80,1.64076
True,23,81,1.64076
True,23,82,1.64076
True,23,83,1.64076
True,23,84,1.64076
True,23,85,1.64076
True,23,86,1.64076
True,23,87,1.64076
True,23,88,1.64076
True,23,89,1.64076
True,23,90,1.64076
True,23,91,1.64076
True,23,92,1.64076
True,23,93,1.64076
True,23,94,1.64076
True,23,95,1.64076
True,23,96,1.64076
True,23,97,1.64076
True,23,98,1.64076
True,23,99,1.64076
True,23,100,1.64076
True,24,1,1.25062
True,24,2,1.2833299999999999
True,24,3,1.3645299999999998
True,24,4,1.3673799999999998
True,24,5,1.3888099999999999
True,24,6,1.3888099999999999
True,24,7,1.3888099999999999
True,24,8,1.45833
True,24,9,1.45833
True,24,10,1.48567
True,24,11,1.48567
True,24,12,1.52743
True,24,13,1.52743
True,24,14,1.52743
True,24,15,1.54338
True,24,16,1.5974300000000001
True,24,17,1.5974300000000001
True,24,18,1.5974300000000001
True,24,19,1.5974300000000001
True,24,20,1.5974300000000001
True,24,21,1.5974300000000001
True,24,22,1.5974300000000001
True,24,23,1.5974300000000001
True,24,24,1.5974300000000001
True,24,25,1.60004
True,24,26,1.60004
True,24,27,1.60004
True,24,28,1.60004
True,24,29,1.60004
True,24,30,1.60004
True,24,31,1.60004
True,24,32,1.60004
True,24,33,1.60004
True,24,34,1.60004
True,24,35,1.60004
True,24,36,1.60004
True,24,37,1.60004
True,24,38,1.60004
True,24,39,1.60004
True,24,40,1.60004
True,24,41,1.60004
True,24,42,1.60004
True,24,43,1.60004
True,24,44,1.60004
True,24,45,1.60004
True,24,46,1.60004
True,24,47,1.60004
True,24,48,1.60076
True,24,49,1.60076
True,24,50,1.60076
True,24,51,1.60076
True,24,52,1.60076
True,24,53,1.60076
True,24,54,1.60076
True,24,55,1.60076
True,24,56,1.60076
True,24,57,1.60076
True,24,58,1.60076
True,24,59,1.60076
True,24,60,1.60076
True,24,61,1.60076
True,24,62,1.60076
True,24,63,1.60076
True,24,64,1.60076
True,24,65,1.60076
True,24,66,1.60076
True,24,67,1.60076
True,24,68,1.60076
True,24,69,1.60076
True,24,70,1.61862
True,24,71,1.61862
True,24,72,1.61862
True,24,73,1.61862
True,24,74,1.61862
True,24,75,1.61862
True,24,76,1.61862
True,24,77,1.61862
True,24,78,1.61862
True,24,79,1.61862
True,24,80,1.621
True,24,81,1.6257599999999999
True,24,82,1.6257599999999999
True,24,83,1.6257599999999999
True,24,84,1.6257599999999999
True,24,85,1.6257599999999999
True,24,86,1.6257599999999999
True,24,87,1.6428599999999998
True,24,88,1.6428599999999998
True,24,89,1.6428599999999998
True,24,90,1.6428599999999998
True,24,91,1.6428599999999998
True,24,92,1.6428599999999998
True,24,93,1.6428599999999998
True,24,94,1.6428599999999998
True,24,95,1.6428599999999998
True,24,96,1.6428599999999998
True,24,97,1.6449999999999998
True,24,98,1.6449999999999998
True,24,99,1.6449999999999998
True,24,100,1.6449999999999998
True,25,1,1.23347
True,25,2,1.2676699999999999
True,25,3,1.2814300000000003
True,25,4,1.2814300000000003
True,25,5,1.33867
True,25,6,1.38062
True,25,7,1.421
True,25,8,1.421
True,25,9,1.43838
True,25,10,1.43838
True,25,11,1.43838
True,25,12,1.43838
True,25,13,1.451
True,25,14,1.451
True,25,15,1.451
True,25,16,1.451
True,25,17,1.4851400000000001
True,25,18,1.4851400000000001
True,25,19,1.51171
True,25,20,1.51171
True,25,21,1.51171
True,25,22,1.51171
True,25,23,1.51171
True,25,24,1.51171
True,25,25,1.52067
True,25,26,1.57876
True,25,27,1.57876
True,25,28,1.57876
True,25,29,1.57876
True,25,30,1.57876
True,25,31,1.57876
True,25,32,1.58696
True,25,33,1.60257
True,25,34,1.60257
True,25,35,1.6129
True,25,36,1.64119
True,25,37,1.6424299999999998
True,25,38,1.6424299999999998
True,25,39,1.6424299999999998
True,25,40,1.6424299999999998
True,25,41,1.6424299999999998
True,25,42,1.6424299999999998
True,25,43,1.6511
True,25,44,1.6568100000000001
True,25,45,1.6568100000000001
True,25,46,1.6568100000000001
True,25,47,1.6568100000000001
True,25,48,1.6568100000000001
True,25,49,1.6568100000000001
True,25,50,1.6568100000000001
True,25,51,1.6568100000000001
True,25,52,1.6568100000000001
True,25,53,1.6568100000000001
True,25,54,1.6568100000000001
True,25,55,1.6568100000000001
True,25,56,1.6568100000000001
True,25,57,1.68776
True,25,58,1.68776
True,25,59,1.68776
True,25,60,1.68776
True,25,61,1.68776
True,25,62,1.68776
True,25,63,1.68776
True,25,64,1.68776
True,25,65,1.68776
True,25,66,1.68776
True,25,67,1.68776
True,25,68,1.68776
True,25,69,1.68776
True,25,70,1.68776
True,25,71,1.68776
True,25,72,1.68776
True,25,73,1.68776
True,25,74,1.68776
True,25,75,1.68776
True,25,76,1.68776
True,25,77,1.68776
True,25,78,1.68776
True,25,79,1.68776
True,25,80,1.68776
True,25,81,1.68776
True,25,82,1.68776
True,25,83,1.68776
True,25,84,1.68776
True,25,85,1.68862
True,25,86,1.68862
True,25,87,1.68862
True,25,88,1.68862
True,25,89,1.68862
True,25,90,1.68862
True,25,91,1.68862
True,25,92,1.68862
True,25,93,1.69204
True,25,94,1.69204
True,25,95,1.69204
True,25,96,1.69204
True,25,97,1.69204
True,25,98,1.69204
True,25,99,1.69204
True,25,100,1.69204
True,26,1,1.25929
True,26,2,1.25929
True,26,3,1.31276
True,26,4,1.38953
True,26,5,1.38953
True,26,6,1.38953
True,26,7,1.38953
True,26,8,1.38953
True,26,9,1.38953
True,26,10,1.39238
True,26,11,1.4176199999999999
True,26,12,1.45357
True,26,13,1.487
True,26,14,1.487
True,26,15,1.487
True,26,16,1.487
True,26,17,1.5319
True,26,18,1.5319
True,26,19,1.5458599999999998
True,26,20,1.5458599999999998
True,26,21,1.5458599999999998
True,26,22,1.5458599999999998
True,26,23,1.5458599999999998
True,26,24,1.5458599999999998
True,26,25,1.5461
True,26,26,1.5461
True,26,27,1.583
True,26,28,1.583
True,26,29,1.583
True,26,30,1.60419
True,26,31,1.62276
True,26,32,1.62276
True,26,33,1.62276
True,26,34,1.62276
True,26,35,1.62276
True,26,36,1.62276
True,26,37,1.62276
True,26,38,1.62276
True,26,39,1.62276
True,26,40,1.62276
True,26,41,1.62276
True,26,42,1.62276
True,26,43,1.66614
True,26,44,1.66614
True,26,45,1.66614
True,26,46,1.66614
True,26,47,1.66614
True,26,48,1.67047
True,26,49,1.6828599999999998
True,26,50,1.6828599999999998
True,26,51,1.6828599999999998
True,26,52,1.6828599999999998
True,26,53,1.6828599999999998
True,26,54,1.6828599999999998
True,26,55,1.6828599999999998
True,26,56,1.6828599999999998
True,26,57,1.6828599999999998
True,26,58,1.6828599999999998
True,26,59,1.6828599999999998
True,26,60,1.6828599999999998
True,26,61,1.6828599999999998
True,26,62,1.6828599999999998
True,26,63,1.7671000000000001
True,26,64,1.7671000000000001
True,26,65,1.7671000000000001
True,26,66,1.7671000000000001
True,26,67,1.7671000000000001
True,26,68,1.7671000000000001
True,26,69,1.7671000000000001
True,26,70,1.7671000000000001
True,26,71,1.7671000000000001
True,26,72,1.7671000000000001
True,26,73,1.7671000000000001
True,26,74,1.7671000000000001
True,26,75,1.7671000000000001
True,26,76,1.7671000000000001
True,26,77,1.7671000000000001
True,26,78,1.79043
True,26,79,1.809
True,26,80,1.809
True,26,81,1.809
True,26,82,1.809
True,26,83,1.809
True,26,84,1.809
True,26,85,1.809
True,26,86,1.809
True,26,87,1.809
True,26,88,1.83381
True,26,89,1.83381
True,26,90,1.83381
True,26,91,1.85857
True,26,92,1.85857
True,26,93,1.85857
True,26,94,1.85857
True,26,95,1.85857
True,26,96,1.85857
True,26,97,1.85857
True,26,98,1.85857
True,26,99,1.85857
True,26,100,1.85857
True,27,1,1.26562
True,27,2,1.27604
True,27,3,1.27604
True,27,4,1.36143
True,27,5,1.36143
True,27,6,1.38553
True,27,7,1.40767
True,27,8,1.4179
True,27,9,1.4179
True,27,10,1.4179
True,27,11,1.4179
True,27,12,1.42286
True,27,13,1.42557
True,27,14,1.44467
True,27,15,1.44467
True,27,16,1.5470000000000002
True,27,17,1.5470000000000002
True,27,18,1.5470000000000002
True,27,19,1.5470000000000002
True,27,20,1.5470000000000002
True,27,21,1.5470000000000002
True,27,22,1.5470000000000002
True,27,23,1.5470000000000002
True,27,24,1.56104
True,27,25,1.56104
True,27,26,1.58604
True,27,27,1.58604
True,27,28,1.58604
True,27,29,1.58604
True,27,30,1.58604
True,27,31,1.58604
True,27,32,1.58604
True,27,33,1.58604
True,27,34,1.58604
True,27,35,1.58604
True,27,36,1.58604
True,27,37,1.58604
True,27,38,1.58604
True,27,39,1.58604
True,27,40,1.58604
True,27,41,1.59604
True,27,42,1.59604
True,27,43,1.59604
True,27,44,1.59604
True,27,45,1.60004
True,27,46,1.60004
True,27,47,1.60004
True,27,48,1.60004
True,27,49,1.60004
True,27,50,1.60004
True,27,51,1.61362
True,27,52,1.61362
True,27,53,1.61362
True,27,54,1.61362
True,27,55,1.61362
True,27,56,1.61362
True,27,57,1.61362
True,27,58,1.61362
True,27,59,1.61524
True,27,60,1.61524
True,27,61,1.61524
True,27,62,1.61524
True,27,63,1.61524
True,27,64,1.61524
True,27,65,1.6179000000000001
True,27,66,1.6179000000000001
True,27,67,1.6179000000000001
True,27,68,1.6179000000000001
True,27,69,1.624
True,27,70,1.624
True,27,71,1.624
True,27,72,1.624
True,27,73,1.624
True,27,74,1.624
True,27,75,1.624
True,27,76,1.65829
True,27,77,1.65829
True,27,78,1.66824
True,27,79,1.66824
True,27,80,1.66824
True,27,81,1.66824
True,27,82,1.66824
True,27,83,1.66824
True,27,84,1.66824
True,27,85,1.66824
True,27,86,1.66824
True,27,87,1.66824
True,27,88,1.66824
True,27,89,1.66824
True,27,90,1.66824
True,27,91,1.67943
True,27,92,1.67943
True,27,93,1.67943
True,27,94,1.67943
True,27,95,1.67943
True,27,96,1.67943
True,27,97,1.6941899999999999
True,27,98,1.6941899999999999
True,27,99,1.6941899999999999
True,27,100,1.6941899999999999
True,28,1,1.2494300000000003
True,28,2,1.28662
True,28,3,1.30862
True,28,4,1.3410000000000002
True,28,5,1.37586
True,28,6,1.37586
True,28,7,1.37586
True,28,8,1.37586
True,28,9,1.37586
True,28,10,1.37586
True,28,11,1.37586
True,28,12,1.4276200000000001
True,28,13,1.4276200000000001
True,28,14,1.4276200000000001
True,28,15,1.49462
True,28,16,1.52604
True,28,17,1.52604
True,28,18,1.52604
True,28,19,1.52604
True,28,20,1.52604
True,28,21,1.52604
True,28,22,1.52604
True,28,23,1.52604
True,28,24,1.52604
True,28,25,1.52604
True,28,26,1.52604
True,28,27,1.52604
True,28,28,1.52604
True,28,29,1.52604
True,28,30,1.5476199999999998
True,28,31,1.5476199999999998
True,28,32,1.62071
True,28,33,1.62071
True,28,34,1.62071
True,28,35,1.62071
True,28,36,1.62071
True,28,37,1.62071
True,28,38,1.62071
True,28,39,1.62071
True,28,40,1.62071
True,28,41,1.62071
True,28,42,1.6559599999999999
True,28,43,1.6559599999999999
True,28,44,1.6559599999999999
True,28,45,1.6559599999999999
True,28,46,1.6559599999999999
True,28,47,1.6559599999999999
True,28,48,1.6559599999999999
True,28,49,1.6559599999999999
True,28,50,1.6559599999999999
True,28,51,1.6559599999999999
True,28,52,1.6559599999999999
True,28,53,1.6559599999999999
True,28,54,1.6559599999999999
True,28,55,1.6559599999999999
True,28,56,1.6559599999999999
True,28,57,1.6559599999999999
True,28,58,1.6559599999999999
True,28,59,1.6559599999999999
True,28,60,1.6559599999999999
True,28,61,1.6559599999999999
True,28,62,1.6559599999999999
True,28,63,1.6559599999999999
True,28,64,1.6559599999999999
True,28,65,1.6559599999999999
True,28,66,1.6559599999999999
True,28,67,1.6559599999999999
True,28,68,1.6559599999999999
True,28,69,1.6559599999999999
True,28,70,1.6559599999999999
True,28,71,1.6559599999999999
True,28,72,1.6559599999999999
True,28,73,1.6559599999999999
True,28,74,1.6559599999999999
True,28,75,1.6559599999999999
True,28,76,1.6559599999999999
True,28,77,1.6559599999999999
True,28,78,1.6559599999999999
True,28,79,1.6559599999999999
True,28,80,1.6559599999999999
True,28,81,1.6559599999999999
True,28,82,1.6559599999999999
True,28,83,1.6559599999999999
True,28,84,1.6559599999999999
True,28,85,1.6559599999999999
True,28,86,1.6559599999999999
True,28,87,1.6559599999999999
True,28,88,1.6600000000000001
True,28,89,1.68596
True,28,90,1.68596
True,28,91,1.68596
True,28,92,1.68596
True,28,93,1.68596
True,28,94,1.68596
True,28,95,1.68596
True,28,96,1.69547
True,28,97,1.69547
True,28,98,1.69547
True,28,99,1.69547
True,28,100,1.69547
True,29,1,1.22529
True,29,2,1.26343
True,29,3,1.26343
True,29,4,1.28071
True,29,5,1.3435700000000002
True,29,6,1.38443
True,29,7,1.38443
True,29,8,1.39729
True,29,9,1.39729
True,29,10,1.43329
True,29,11,1.44224
True,29,12,1.44224
True,29,13,1.45447
True,29,14,1.45447
True,29,15,1.4623800000000002
True,29,16,1.5649
True,29,17,1.5649
True,29,18,1.5649
True,29,19,1.5649
True,29,20,1.5649
True,29,21,1.5649
True,29,22,1.5649
True,29,23,1.5649
True,29,24,1.5649
True,29,25,1.5844299999999998
True,29,26,1.5844299999999998
True,29,27,1.5844299999999998
True,29,28,1.5844299999999998
True,29,29,1.5844299999999998
True,29,30,1.5987099999999999
True,29,31,1.5987099999999999
True,29,32,1.5987099999999999
True,29,33,1.5987099999999999
True,29,34,1.5987099999999999
True,29,35,1.5987099999999999
True,29,36,1.5987099999999999
True,29,37,1.5987099999999999
True,29,38,1.61196
True,29,39,1.61196
True,29,40,1.61196
True,29,41,1.64214
True,29,42,1.64214
True,29,43,1.64214
True,29,44,1.64214
True,29,45,1.64214
True,29,46,1.64214
True,29,47,1.70976
True,29,48,1.70976
True,29,49,1.70976
True,29,50,1.70976
True,29,51,1.70976
True,29,52,1.70976
True,29,53,1.70976
True,29,54,1.70976
True,29,55,1.70976
True,29,56,1.70976
True,29,57,1.70976
True,29,58,1.70976
True,29,59,1.70976
True,29,60,1.70976
True,29,61,1.70976
True,29,62,1.70976
True,29,63,1.70976
True,29,64,1.70976
True,29,65,1.70976
True,29,66,1.70976
True,29,67,1.70976
True,29,68,1.70976
True,29,69,1.7119
True,29,70,1.7119
True,29,71,1.7119
True,29,72,1.7119
True,29,73,1.7119
True,29,74,1.7119
True,29,75,1.7119
True,29,76,1.7119
True,29,77,1.7119
True,29,78,1.7119
True,29,79,1.7119
True,29,80,1.7119
True,29,81,1.7119
True,29,82,1.7119
True,29,83,1.7119
True,29,84,1.7119
True,29,85,1.7148999999999999
True,29,86,1.7148999999999999
True,29,87,1.7148999999999999
True,29,88,1.7148999999999999
True,29,89,1.7148999999999999
True,29,90,1.7148999999999999
True,29,91,1.7148999999999999
True,29,92,1.7148999999999999
True,29,93,1.7148999999999999
True,29,94,1.7148999999999999
True,29,95,1.7148999999999999
True,29,96,1.7148999999999999
True,29,97,1.7148999999999999
True,29,98,1.7148999999999999
True,29,99,1.7148999999999999
True,29,100,1.7148999999999999
True,30,1,1.2340000000000002
True,30,2,1.2340000000000002
True,30,3,1.26429
True,30,4,1.2961
True,30,5,1.3334300000000003
True,30,6,1.41281
True,30,7,1.4451900000000002
True,30,8,1.4451900000000002
True,30,9,1.45057
True,30,10,1.45057
True,30,11,1.47057
True,30,12,1.47057
True,30,13,1.47057
True,30,14,1.47057
True,30,15,1.5062900000000001
True,30,16,1.5150000000000001
True,30,17,1.5150000000000001
True,30,18,1.5150000000000001
True,30,19,1.5150000000000001
True,30,20,1.5150000000000001
True,30,21,1.5150000000000001
True,30,22,1.56114
True,30,23,1.56114
True,30,24,1.56114
True,30,25,1.56114
True,30,26,1.56114
True,30,27,1.56114
True,30,28,1.56114
True,30,29,1.56114
True,30,30,1.56114
True,30,31,1.56114
True,30,32,1.56114
True,30,33,1.56114
True,30,34,1.56114
True,30,35,1.56114
True,30,36,1.56114
True,30,37,1.56757
True,30,38,1.5941
True,30,39,1.5941
True,30,40,1.5941
True,30,41,1.60819
True,30,42,1.60819
True,30,43,1.60819
True,30,44,1.60819
True,30,45,1.60819
True,30,46,1.60819
True,30,47,1.60819
True,30,48,1.61124
True,30,49,1.6315300000000001
True,30,50,1.6315300000000001
True,30,51,1.6315300000000001
True,30,52,1.6315300000000001
True,30,53,1.6315300000000001
True,30,54,1.6315300000000001
True,30,55,1.65457
True,30,56,1.65457
True,30,57,1.65457
True,30,58,1.65457
True,30,59,1.65457
True,30,60,1.65457
True,30,61,1.65457
True,30,62,1.65457
True,30,63,1.65457
True,30,64,1.65457
True,30,65,1.65457
True,30,66,1.65457
True,30,67,1.65457
True,30,68,1.65457
True,30,69,1.65457
True,30,70,1.6752900000000002
True,30,71,1.6752900000000002
True,30,72,1.6752900000000002
True,30,73,1.6752900000000002
True,30,74,1.6752900000000002
True,30,75,1.68376
True,30,76,1.68376
True,30,77,1.69686
True,30,78,1.69686
True,30,79,1.69686
True,30,80,1.69686
True,30,81,1.69686
True,30,82,1.69686
True,30,83,1.69686
True,30,84,1.69686
True,30,85,1.69686
True,30,86,1.69686
True,30,87,1.69686
True,30,88,1.69686
True,30,89,1.69686
True,30,90,1.69686
True,30,91,1.69686
True,30,92,1.69686
True,30,93,1.69686
True,30,94,1.69686
True,30,95,1.69686
True,30,96,1.69686
True,30,97,1.69686
True,30,98,1.69686
True,30,99,1.69686
True,30,100,1.7218600000000002
True,31,1,1.23924
True,31,2,1.30829
True,31,3,1.33567
True,31,4,1.3528600000000002
True,31,5,1.3628600000000002
True,31,6,1.3949
True,31,7,1.41286
True,31,8,1.41286
True,31,9,1.41286
True,31,10,1.41433
True,31,11,1.46771
True,31,12,1.4814699999999998
True,31,13,1.4814699999999998
True,31,14,1.4814699999999998
True,31,15,1.4814699999999998
True,31,16,1.5286199999999999
True,31,17,1.5286199999999999
True,31,18,1.5286199999999999
True,31,19,1.5286199999999999
True,31,20,1.5286199999999999
True,31,21,1.5286199999999999
True,31,22,1.5286199999999999
True,31,23,1.59862
True,31,24,1.59862
True,31,25,1.59862
True,31,26,1.59862
True,31,27,1.59862
True,31,28,1.59862
True,31,29,1.59862
True,31,30,1.59862
True,31,31,1.59862
True,31,32,1.59862
True,31,33,1.59862
True,31,34,1.59862
True,31,35,1.59862
True,31,36,1.59862
True,31,37,1.59862
True,31,38,1.59862
True,31,39,1.59862
True,31,40,1.59862
True,31,41,1.59862
True,31,42,1.59862
True,31,43,1.59862
True,31,44,1.59862
True,31,45,1.63362
True,31,46,1.63362
True,31,47,1.63362
True,31,48,1.63362
True,31,49,1.63362
True,31,50,1.63362
True,31,51,1.63362
True,31,52,1.63362
True,31,53,1.63362
True,31,54,1.63362
True,31,55,1.63362
True,31,56,1.63362
True,31,57,1.63362
True,31,58,1.63362
True,31,59,1.63362
True,31,60,1.63362
True,31,61,1.63362
True,31,62,1.63362
True,31,63,1.63362
True,31,64,1.63362
True,31,65,1.63362
True,31,66,1.63362
True,31,67,1.63362
True,31,68,1.63362
True,31,69,1.63362
True,31,70,1.63362
True,31,71,1.63362
True,31,72,1.64257
True,31,73,1.64257
True,31,74,1.64257
True,31,75,1.64257
True,31,76,1.64257
True,31,77,1.64257
True,31,78,1.64257
True,31,79,1.64257
True,31,80,1.64257
True,31,81,1.64257
True,31,82,1.64257
True,31,83,1.64257
True,31,84,1.64257
True,31,85,1.64257
True,31,86,1.64257
True,31,87,1.64257
True,31,88,1.64257
True,31,89,1.64257
True,31,90,1.64257
True,31,91,1.64257
True,31,92,1.64257
True,31,93,1.64257
True,31,94,1.64257
True,31,95,1.64257
True,31,96,1.64257
True,31,97,1.6551399999999998
True,31,98,1.6551399999999998
True,31,99,1.6551399999999998
True,31,100,1.6551399999999998
True,32,1,1.2014300000000002
True,32,2,1.226
True,32,3,1.26553
True,32,4,1.29253
True,32,5,1.31257
True,32,6,1.34581
True,32,7,1.36224
True,32,8,1.37853
True,32,9,1.42781
True,32,10,1.42781
True,32,11,1.42781
True,32,12,1.42781
True,32,13,1.42781
True,32,14,1.42781
True,32,15,1.45919
True,32,16,1.45919
True,32,17,1.5752899999999999
True,32,18,1.5752899999999999
True,32,19,1.5752899999999999
True,32,20,1.5752899999999999
True,32,21,1.5752899999999999
True,32,22,1.5752899999999999
True,32,23,1.5752899999999999
True,32,24,1.5752899999999999
True,32,25,1.5752899999999999
True,32,26,1.6014300000000001
True,32,27,1.6014300000000001
True,32,28,1.6014300000000001
True,32,29,1.6014300000000001
True,32,30,1.6014300000000001
True,32,31,1.6257099999999998
True,32,32,1.66357
True,32,33,1.66357
True,32,34,1.66357
True,32,35,1.66357
True,32,36,1.66357
True,32,37,1.66357
True,32,38,1.66357
True,32,39,1.66357
True,32,40,1.66357
True,32,41,1.66357
True,32,42,1.66357
True,32,43,1.66357
True,32,44,1.66357
True,32,45,1.66357
True,32,46,1.66357
True,32,47,1.66357
True,32,48,1.66357
True,32,49,1.66357
True,32,50,1.66357
True,32,51,1.66357
True,32,52,1.66357
True,32,53,1.66357
True,32,54,1.66357
True,32,55,1.66357
True,32,56,1.6651900000000002
True,32,57,1.6651900000000002
True,32,58,1.6651900000000002
True,32,59,1.6651900000000002
True,32,60,1.6651900000000002
True,32,61,1.6651900000000002
True,32,62,1.6651900000000002
True,32,63,1.67186
True,32,64,1.67186
True,32,65,1.67186
True,32,66,1.67186
True,32,67,1.67186
True,32,68,1.67186
True,32,69,1.67186
True,32,70,1.67186
True,32,71,1.67186
True,32,72,1.68138
True,32,73,1.68138
True,32,74,1.68138
True,32,75,1.68138
True,32,76,1.68138
True,32,77,1.68138
True,32,78,1.68138
True,32,79,1.68138
True,32,80,1.68138
True,32,81,1.68138
True,32,82,1.68138
True,32,83,1.6821000000000002
True,32,84,1.6821000000000002
True,32,85,1.6821000000000002
True,32,86,1.6821000000000002
True,32,87,1.7313800000000001
True,32,88,1.7313800000000001
True,32,89,1.7313800000000001
True,32,90,1.7313800000000001
True,32,91,1.7313800000000001
True,32,92,1.7313800000000001
True,32,93,1.7313800000000001
True,32,94,1.7313800000000001
True,32,95,1.7313800000000001
True,32,96,1.7313800000000001
True,32,97,1.7313800000000001
True,32,98,1.7313800000000001
True,32,99,1.7313800000000001
True,32,100,1.7313800000000001
True,33,1,1.2900400000000003
True,33,2,1.2900400000000003
True,33,3,1.3150400000000002
True,33,4,1.3251400000000002
True,33,5,1.3831900000000001
True,33,6,1.3831900000000001
True,33,7,1.38362
True,33,8,1.38362
True,33,9,1.49533
True,33,10,1.49533
True,33,11,1.49533
True,33,12,1.49533
True,33,13,1.49533
True,33,14,1.49533
